layer_id,batch,tiles,status,cycles,energy_pj,mac_pj,buffer_pj,bus_pj,ubuf_pj,K,B,H,W
4,32,15,ok,4027392,14016724383.743999,1113493340.1599998,12743783811.071999,0,159447232.51199999,1,1,3,5
4,32,16,ok,3612672,13400712413.183998,1065420324.864,12182472700.723198,0,152819387.59680003,1,2,1,8
4,64,1,ok,115605504,26825933035.9296,2130840649.7279999,24380735381.503998,0,314357004.69760001,1,1,1,1
4,64,2,ok,57802752,26821774226.2272,2130840649.7279999,24378354745.343998,0,312578831.1552,1,1,2,1
4,64,3,ok,39223296,27307158051.225601,2168891375.6160002,24825964063.948799,0,312302611.66080004,1,1,3,1
4,64,4,ok,28901376,26813456606.822395,2130840649.7279999,24373593473.023994,0,309022484.0704,1,1,4,1
4,64,5,ok,23482368,27245852485.632,2164135034.8799996,24761829548.032001,0,319887902.72000003,1,5,1,1
4,64,6,ok,19611648,27294681622.118401,2168891375.6160002,24818822155.4688,0,306968091.03360003,1,1,1,6
4,64,7,ok,16515072,26813916590.899204,2130840649.7279997,24381321525.6576,0,301754415.51360005,1,1,1,7
4,64,8,ok,14450688,26796821368.012794,2130840649.7279999,24364070928.383995,0,301909789.90079999,1,1,1,8
4,64,9,ok,13307904,27792222098.227196,2207621578.7519999,25265797152.767998,0,318803366.70720005,1,1,3,3
4,64,10,ok,11741184,27242392940.543999,2164135034.8799996,24759556890.624001,0,318701015.04000002,1,5,2,1
4,64,11,ok,10838016,27666155556.864002,2197429420.0319996,25142996587.315201,0,325729549.51680005,1,11,1,1
4,64,12,ok,9805824,27295832486.707199,2168891375.6160002,24819040773.734398,0,307900337.35680002,1,2,1,6
4,64,13,ok,9031680,27247386971.750401,2164135034.8800001,24762121039.052803,0,321130897.81760001,1,13,1,1
4,64,14,ok,8257536,26815259266.2528,2130840649.7279997,24381576580.3008,0,302842036.22400004,1,2,1,7
4,64,15,ok,7967232,27736125133.823997,2202780303.3599997,25214305281.023998,0,319039549.44,1,5,3,1
4,64,16,ok,7225344,26798355854.131199,2130840649.7279999,24364362419.404797,0,303152784.99840003,1,2,1,8
5,1,1,ok,25088,140171.67360000001,140171.67360000001,0,0,0,1,1,1,1
5,1,2,ok,12544,140171.67360000001,140171.67360000001,0,0,0,1,1,1,2
5,1,3,ok,8428,141266.7648,141266.7648,0,0,0,3,1,1,1
5,1,4,ok,6272,140171.67360000001,140171.67360000001,0,0,0,2,1,1,2
5,1,5,ok,5096,142361.856,142361.856,0,0,0,5,1,1,1
5,1,6,ok,4214,141266.7648,141266.7648,0,0,0,3,1,1,2
5,1,7,ok,3584,140171.67359999998,140171.67359999998,0,0,0,1,1,1,7
5,1,8,ok,3136,140171.67360000001,140171.67360000001,0,0,0,2,1,2,2
5,1,9,ok,2860,143789.38560000001,143789.38560000001,0,0,0,3,1,1,3
5,1,10,ok,2548,142361.856,142361.856,0,0,0,5,1,1,2
5,1,11,ok,2352,144552.03839999999,144552.03839999999,0,0,0,11,1,1,1
5,1,12,ok,2107,141266.7648,141266.7648,0,0,0,3,1,2,2
5,1,13,ok,1960,142361.856,142361.856,0,0,0,13,1,1,1
5,1,14,ok,1792,140171.67359999998,140171.67359999998,0,0,0,2,1,1,7
5,1,15,ok,1729,144904.03200000001,144904.03200000001,0,0,0,5,1,1,3
5,1,16,ok,1568,140171.67360000001,140171.67360000001,0,0,0,4,1,2,2
5,2,1,ok,50176,280343.34720000002,280343.34720000002,0,0,0,1,1,1,1
5,2,2,ok,25088,280343.34720000002,280343.34720000002,0,0,0,1,1,1,2
5,2,3,ok,16856,282533.52960000001,282533.52960000001,0,0,0,3,1,1,1
5,2,4,ok,12544,280343.34720000002,280343.34720000002,0,0,0,1,2,1,2
5,2,5,ok,10192,284723.712,284723.712,0,0,0,5,1,1,1
5,2,6,ok,8428,282533.52960000001,282533.52960000001,0,0,0,3,1,1,2
5,2,7,ok,7168,280343.34719999996,280343.34719999996,0,0,0,1,1,1,7
5,2,8,ok,6272,280343.34720000002,280343.34720000002,0,0,0,1,2,2,2
5,2,9,ok,5719,287578.77120000002,287578.77120000002,0,0,0,3,1,1,3
5,2,10,ok,5096,284723.712,284723.712,0,0,0,5,1,1,2
5,2,11,ok,4704,289104.07679999998,289104.07679999998,0,0,0,11,1,1,1
5,2,12,ok,4214,282533.52960000001,282533.52960000001,0,0,0,3,1,2,2
5,2,13,ok,3920,284723.712,284723.712,0,0,0,13,1,1,1
5,2,14,ok,3584,280343.34719999996,280343.34719999996,0,0,0,1,2,1,7
5,2,15,ok,3458,289808.06400000001,289808.06400000001,0,0,0,5,1,1,3
5,2,16,ok,3136,280343.34720000002,280343.34720000002,0,0,0,2,2,2,2
5,4,1,ok,100352,560686.69440000004,560686.69440000004,0,0,0,1,1,1,1
5,4,2,ok,50176,560686.69440000004,560686.69440000004,0,0,0,1,1,1,2
5,4,3,ok,33712,565067.05920000002,565067.05920000002,0,0,0,3,1,1,1
5,4,4,ok,25088,560686.69440000004,560686.69440000004,0,0,0,1,2,1,2
5,4,5,ok,20384,569447.424,569447.424,0,0,0,5,1,1,1
5,4,6,ok,16856,565067.05920000002,565067.05920000002,0,0,0,3,1,1,2
5,4,7,ok,14336,560686.69439999992,560686.69439999992,0,0,0,1,1,1,7
5,4,8,ok,12544,560686.69440000004,560686.69440000004,0,0,0,1,2,2,2
5,4,9,ok,11438,575157.54240000003,575157.54240000003,0,0,0,3,1,1,3
5,4,10,ok,10192,569447.424,569447.424,0,0,0,5,1,1,2
5,4,11,ok,9408,578208.15359999996,578208.15359999996,0,0,0,11,1,1,1
5,4,12,ok,8428,565067.05920000002,565067.05920000002,0,0,0,3,1,2,2
5,4,13,ok,7840,569447.424,569447.424,0,0,0,13,1,1,1
5,4,14,ok,7168,560686.69439999992,560686.69439999992,0,0,0,1,2,1,7
5,4,15,ok,6916,579616.12800000003,579616.12800000003,0,0,0,5,1,1,3
5,4,16,ok,6272,560686.69440000004,560686.69440000004,0,0,0,2,2,2,2
5,8,1,ok,200704,1121373.3888000001,1121373.3888000001,0,0,0,1,1,1,1
5,8,2,ok,100352,1121373.3888000001,1121373.3888000001,0,0,0,1,1,1,2
5,8,3,ok,67424,1130134.1184,1130134.1184,0,0,0,3,1,1,1
5,8,4,ok,50176,1121373.3888000001,1121373.3888000001,0,0,0,1,2,1,2
5,8,5,ok,40768,1138894.848,1138894.848,0,0,0,5,1,1,1
5,8,6,ok,33712,1130134.1184,1130134.1184,0,0,0,3,1,1,2
5,8,7,ok,28672,1121373.3887999998,1121373.3887999998,0,0,0,1,1,1,7
5,8,8,ok,25088,1121373.3888000001,1121373.3888000001,0,0,0,1,2,2,2
5,8,9,ok,22876,1150315.0848000001,1150315.0848000001,0,0,0,3,1,1,3
5,8,10,ok,20384,1138894.848,1138894.848,0,0,0,5,1,1,2
5,8,11,ok,18816,1156416.3071999999,1156416.3071999999,0,0,0,11,1,1,1
5,8,12,ok,16856,1130134.1184,1130134.1184,0,0,0,3,1,2,2
5,8,13,ok,15680,1138894.848,1138894.848,0,0,0,13,1,1,1
5,8,14,ok,14336,1121373.3887999998,1121373.3887999998,0,0,0,1,2,1,7
5,8,15,ok,13832,1159232.2560000001,1159232.2560000001,0,0,0,5,1,1,3
5,8,16,ok,12544,1121373.3888000001,1121373.3888000001,0,0,0,2,2,2,2
5,16,1,ok,401408,2242746.7776000001,2242746.7776000001,0,0,0,1,1,1,1
5,16,2,ok,200704,2242746.7776000001,2242746.7776000001,0,0,0,1,1,1,2
5,16,3,ok,134848,2260268.2368000001,2260268.2368000001,0,0,0,3,1,1,1
5,16,4,ok,100352,2242746.7776000001,2242746.7776000001,0,0,0,1,2,1,2
5,16,5,ok,81536,2277789.696,2277789.696,0,0,0,5,1,1,1
5,16,6,ok,67424,2260268.2368000001,2260268.2368000001,0,0,0,3,1,1,2
5,16,7,ok,57344,2242746.7775999997,2242746.7775999997,0,0,0,1,1,1,7
5,16,8,ok,50176,2242746.7776000001,2242746.7776000001,0,0,0,1,2,2,2
5,16,9,ok,45752,2300630.1696000001,2300630.1696000001,0,0,0,3,1,1,3
5,16,10,ok,40768,2277789.696,2277789.696,0,0,0,5,1,1,2
5,16,11,ok,37632,2312832.6143999998,2312832.6143999998,0,0,0,11,1,1,1
5,16,12,ok,33712,2260268.2368000001,2260268.2368000001,0,0,0,3,1,2,2
5,16,13,ok,31360,2277789.696,2277789.696,0,0,0,13,1,1,1
5,16,14,ok,28672,2242746.7775999997,2242746.7775999997,0,0,0,1,2,1,7
5,16,15,ok,27664,2318464.5120000001,2318464.5120000001,0,0,0,5,1,1,3
5,16,16,ok,25088,2242746.7776000001,2242746.7776000001,0,0,0,2,2,2,2
5,32,1,ok,802816,4485493.5552000003,4485493.5552000003,0,0,0,1,1,1,1
5,32,2,ok,401408,4485493.5552000003,4485493.5552000003,0,0,0,1,1,1,2
5,32,3,ok,269696,4520536.4736000001,4520536.4736000001,0,0,0,3,1,1,1
5,32,4,ok,200704,4485493.5552000003,4485493.5552000003,0,0,0,1,2,1,2
5,32,5,ok,163072,4555579.392,4555579.392,0,0,0,5,1,1,1
5,32,6,ok,134848,4520536.4736000001,4520536.4736000001,0,0,0,3,1,1,2
5,32,7,ok,114688,4485493.5551999994,4485493.5551999994,0,0,0,1,1,1,7
5,32,8,ok,100352,4485493.5552000003,4485493.5552000003,0,0,0,1,2,2,2
5,32,9,ok,91504,4601260.3392000003,4601260.3392000003,0,0,0,3,1,1,3
5,32,10,ok,81536,4555579.392,4555579.392,0,0,0,5,1,1,2
5,32,11,ok,75264,4625665.2287999997,4625665.2287999997,0,0,0,1,11,1,1
5,32,12,ok,67424,4520536.4736000001,4520536.4736000001,0,0,0,3,1,2,2
5,32,13,ok,62720,4555579.392,4555579.392,0,0,0,13,1,1,1
5,32,14,ok,57344,4485493.5551999994,4485493.5551999994,0,0,0,1,2,1,7
5,32,15,ok,55328,4636929.0240000002,4636929.0240000002,0,0,0,5,1,1,3
5,32,16,ok,50176,4485493.5552000003,4485493.5552000003,0,0,0,2,2,2,2
5,64,1,ok,1605632,8970987.1104000006,8970987.1104000006,0,0,0,1,1,1,1
5,64,2,ok,802816,8970987.1104000006,8970987.1104000006,0,0,0,1,1,1,2
5,64,3,ok,539392,9041072.9472000003,9041072.9472000003,0,0,0,3,1,1,1
5,64,4,ok,401408,8970987.1104000006,8970987.1104000006,0,0,0,1,2,1,2
5,64,5,ok,326144,9111158.784,9111158.784,0,0,0,1,5,1,1
5,64,6,ok,269696,9041072.9472000003,9041072.9472000003,0,0,0,3,1,1,2
5,64,7,ok,229376,8970987.1103999987,8970987.1103999987,0,0,0,1,1,1,7
5,64,8,ok,200704,8970987.1104000006,8970987.1104000006,0,0,0,1,2,2,2
5,64,9,ok,183008,9202520.6784000006,9202520.6784000006,0,0,0,3,1,1,3
5,64,10,ok,163072,9111158.784,9111158.784,0,0,0,1,5,1,2
5,64,11,ok,150528,9251330.4575999994,9251330.4575999994,0,0,0,1,11,1,1
5,64,12,ok,134848,9041072.9472000003,9041072.9472000003,0,0,0,3,1,2,2
5,64,13,ok,125440,9111158.784,9111158.784,0,0,0,1,13,1,1
5,64,14,ok,114688,8970987.1103999987,8970987.1103999987,0,0,0,1,2,1,7
5,64,15,ok,109564,9182339.7120000012,9182339.7120000012,0,0,0,3,5,1,1
5,64,16,ok,100352,8970987.1104000006,8970987.1104000006,0,0,0,2,2,2,2
6,1,1,ok,903168,208872069.73439997,16647192.575999999,189942815.12959996,0,2282062.0288000004,1,1,1,1
6,1,2,ok,451584,209221702.04159999,16647192.575999999,189996804.50559998,0,2577704.96,1,1,2,1
6,1,3,ok,306432,213412880.79359999,16944463.872000001,193575782.09279999,0,2892634.8288000003,1,1,1,3
6,1,4,ok,225792,209920966.65599999,16647192.575999999,190104783.25759998,0,3168990.8223999999,1,1,1,4
6,1,5,ok,197568,217869544.896,16907304.959999997,196778713.02399999,0,4183526.912,5,1,1,1
6,1,6,ok,153216,214381573.632,16944463.872000001,194113958.40000001,0,3323151.3600000003,2,1,1,3
6,1,7,ok,129024,211522014.41280001,16647192.575999998,190773584.69119999,0,4101237.1456000004,1,1,1,7
6,1,8,ok,112896,210872664.88319999,16647192.575999999,190633517.87519997,0,3591954.432,2,1,1,4
6,1,9,ok,103968,219476062.77119997,17247043.583999999,197436884.7744,0,4792134.412800001,1,1,3,3
6,1,10,ok,98784,218481194.68800002,16907304.959999997,197074758.59200001,0,4499131.1359999999,5,1,2,1
6,1,11,ok,84672,221299079.65440002,17167417.343999997,197110108.23679999,0,7021554.0736000007,11,1,1,1
6,1,12,ok,76608,215532438.22080004,16944463.872000001,194332576.6656,0,4255397.6831999999,2,1,2,3
6,1,13,ok,84672,228400655.80799997,16907304.960000001,203563574.8224,0,7929776.0256000012,13,1,1,1
6,1,14,ok,64512,212473712.64000002,16647192.575999998,191302319.30880001,0,4524200.7552000005,2,1,1,7
6,1,15,ok,64512,230183165.95200002,17836277.759999998,205622089.72800002,0,6724798.4640000006,1,1,1,15
6,1,16,ok,56448,212302250.80319998,16647192.575999999,191035906.45759997,0,4619151.7696000002,4,1,4,1
6,2,1,ok,1806336,417360517.93919998,33294385.151999999,379812757.50399995,0,4253375.2832000004,1,1,1,1
6,2,2,ok,903168,417676161.02399999,33294385.151999999,379847863.50079995,0,4533912.3712000009,1,1,2,1
6,2,3,ok,612864,425674896.99839997,33888927.744000003,386932945.92000002,0,4853023.3344000001,1,1,1,3
6,2,4,ok,451584,418307447.1936,33294385.151999999,379918075.49439996,0,5094986.5471999999,1,1,1,4
6,2,5,ok,395136,435127440,33814609.919999994,393261380.48000002,0,8051449.5999999996,5,1,1,1
6,2,6,ok,306432,426825761.58719999,33888927.744000003,387151564.18559998,0,5785269.6576000005,1,2,1,3
6,2,7,ok,258048,420358678.11840004,33294385.151999995,381037060.09600002,0,6027232.8704000004,1,1,1,7
6,2,8,ok,225792,419841933.31199998,33294385.151999999,380209566.51519996,0,6337981.6447999999,1,2,1,4
6,2,9,ok,207936,435499531.7759999,34494087.167999998,394217914.75199997,0,6787529.8559999997,1,1,3,3
6,2,10,ok,197568,435739089.792,33814609.919999994,393557426.04799998,0,8367053.824,5,1,2,1
6,2,11,ok,169344,441977099.51999998,34334834.687999994,393919616.35839999,0,13722648.473600002,11,1,1,1
6,2,12,ok,153216,428763147.264,33888927.744000003,388227916.80000001,0,6646302.7200000007,2,2,1,3
6,2,13,ok,169344,456189661.824,33814609.920000002,406831104.07679999,0,15543947.827199999,13,1,1,1
6,2,14,ok,129024,422262074.57280004,33294385.151999995,382094529.3312,0,6873160.0896000005,2,1,1,7
6,2,15,ok,129024,454612008.9600001,35672555.519999996,410151088.12800002,0,8788365.3120000008,1,1,1,15
6,2,16,ok,112896,421745329.76639998,33294385.151999999,381267035.75039995,0,7183908.8640000001,2,2,1,4
6,4,1,ok,3612672,834337414.34879994,66588770.303999998,759552642.25279987,0,8196001.7920000013,1,1,1,1
6,4,2,ok,1806336,834585078.98879993,66588770.303999998,759549981.49119985,0,8446327.1936000008,1,1,2,1
6,4,3,ok,1225728,850198929.40800011,67777855.488000005,773647273.57439995,0,8773800.3455999997,1,1,1,3
6,4,4,ok,903168,835080408.2687999,66588770.303999998,759544659.96799994,0,8946977.9968000017,1,1,1,4
6,4,5,ok,790272,869643230.20800006,67629219.839999989,786226715.39200008,0,15787294.976000002,5,1,1,1
6,4,6,ok,612864,851349793.99679995,67777855.488000005,773865891.84000003,0,9706046.6688000001,1,2,1,3
6,4,7,ok,516096,838032005.52960002,66588770.30399999,761564010.90560007,0,9879224.3200000022,1,1,1,7
6,4,8,ok,451584,836614894.3872,66588770.303999998,759836150.98879993,0,10189973.0944,1,2,1,4
6,4,9,ok,415872,867546469.78559995,68988174.335999995,787779974.70719993,0,10778320.742399998,1,1,3,3
6,4,10,ok,395136,869858346.24000013,67629219.839999989,786428344.06400013,0,15800782.335999999,5,1,2,1
6,4,11,ok,338688,883073995.16160011,68669669.375999987,788608802.71360004,0,25795523.072000001,11,1,1,1
6,4,12,ok,306432,853651523.17439997,67777855.488000005,774303128.37119997,0,11570539.315200001,1,4,1,3
6,4,13,ok,338688,911168793.60000026,67629219.840000004,814338290.02240026,0,29201283.737600006,13,1,1,1
6,4,14,ok,258048,840717356.23680007,66588770.30399999,762074120.19200003,0,12054465.740800001,1,2,1,7
6,4,15,ok,258048,903469694.97600019,71345111.039999992,819209084.92800009,0,12915499.008000001,1,1,1,15
6,4,16,ok,225792,839683866.62399995,66588770.303999998,760419133.03039992,0,12675963.2896,1,4,1,4
6,8,1,ok,7225344,1668291207.168,133177540.608,1519032411.7503998,0,16081254.809600001,1,1,1,1
6,8,2,ok,3612672,1668402914.9183998,133177540.608,1518954217.4719999,0,16271156.838400003,1,1,2,1
6,8,3,ok,2451456,1699246994.2271998,135555710.97600001,1547075928.8831999,0,16615354.368000001,1,1,1,3
6,8,4,ok,1806336,1668626330.4191997,133177540.608,1518797828.9151998,0,16650960.896000002,1,1,1,4
6,8,5,ok,1580544,1738674810.6240001,135258439.67999998,1572157385.2160001,0,31258985.728,5,1,1,1
6,8,6,ok,1225728,1700397858.8160002,135555710.97600001,1547294547.1487999,0,17547600.691199999,1,2,1,3
6,8,7,ok,1032192,1673378660.3520002,133177540.60799998,1522617912.5248003,0,17583207.2192,1,1,1,7
6,8,8,ok,903168,1670160816.5375998,133177540.608,1519089319.9359999,0,17893955.993600003,1,2,1,4
6,8,9,ok,831744,1731640345.8047998,137976348.67199999,1574904094.6176,0,18759902.5152,1,1,3,3
6,8,10,ok,790272,1738493392.8959999,135258439.67999998,1572264596.9920001,0,30970356.224000003,5,1,2,1
6,8,11,ok,677376,1765526930.5344,137339338.75199997,1576917005.3119998,0,51270586.470400006,11,1,1,1
6,8,12,ok,612864,1702699587.9935999,135555710.97600001,1547731783.6800001,0,19412093.3376,1,4,1,3
6,8,13,ok,677376,1821725937.408,135258439.68000001,1628380534.4768004,0,58086963.251199998,13,1,1,1
6,8,14,ok,516096,1676064011.0592,133177540.60799998,1523128021.8112001,0,19758448.640000004,1,2,1,7
6,8,15,ok,516096,1801185067.0080004,142690222.07999998,1637325078.5280004,0,21169766.400000002,1,1,1,15
6,8,16,ok,451584,1673229788.7744,133177540.608,1519672301.9775999,0,20379946.1888,1,4,1,4
6,16,1,ok,14450688,3336198792.8063998,266355081.21599999,3037991950.7455997,0,31851760.844800003,1,1,1,1
6,16,2,ok,7225344,3336038586.7775993,266355081.21599999,3037762689.4335995,0,31920816.128000002,1,1,2,1
6,16,3,ok,4902912,3397343123.8655996,271111421.95200002,3093933239.5007997,0,32298462.412800003,1,1,1,3
6,16,4,ok,3612672,3335718174.7199993,266355081.21599999,3037304166.8095994,0,32058926.694400001,1,1,1,4
6,16,5,ok,3161088,3476737971.4560003,270516879.35999995,3144018724.8640003,0,62202367.232000008,5,1,1,1
6,16,6,ok,2451456,3398493988.4543996,271111421.95200002,3094151857.7663999,0,33230708.736000001,1,2,1,3
6,16,7,ok,2064384,3344071969.9968004,266355081.21599996,3044725715.7632003,0,32991173.017600004,1,1,1,7
6,16,8,ok,1806336,3337252660.8383994,266355081.21599999,3037595657.8303995,0,33301921.792000003,1,2,1,4
6,16,9,ok,1663488,3459828097.8432002,275952697.34399998,3149152334.4384003,0,34723066.060800001,1,1,3,3
6,16,10,ok,1580544,3475763486.2079997,270516879.35999995,3143937102.848,0,61309504,5,1,2,1
6,16,11,ok,1354752,3530432801.2800002,274678677.50399995,3153533410.5088,0,102220713.26720002,11,1,1,1
6,16,12,ok,1225728,3400795717.6320004,271111421.95200002,3094589094.2975998,0,35095201.382399999,1,4,1,3
6,16,13,ok,1354752,3642840225.0240006,270516879.36000001,3256465023.3856006,0,115858322.2784,13,1,1,1
6,16,14,ok,1032192,3346757320.7040005,266355081.21599996,3045235825.0496006,0,35166414.4384,1,2,1,7
6,16,15,ok,1032192,3596615811.072,285380444.15999997,3273557065.7280002,0,37678301.184,1,1,1,15
6,16,16,ok,903168,3340321633.0751996,266355081.21599999,3038178639.8719997,0,35787911.987200007,1,4,1,4
6,32,1,ok,28901376,6672013964.0831995,532710162.43199998,6075911028.7359991,0,63392772.915200002,1,1,1,1
6,32,2,ok,14450688,6671309930.4959993,532710162.43199998,6075379633.3567991,0,63220134.707200006,1,1,2,1
6,32,3,ok,9805824,6793535383.1423988,542222843.90400004,6187647860.7360001,0,63664678.502399996,1,1,1,3
6,32,4,ok,7225344,6669901863.321599,532710162.43199998,6074316842.5983992,0,62874858.291200005,1,1,1,4
6,32,5,ok,6322176,6952864293.1200008,541033758.71999991,6287741404.1599998,0,124089130.24000001,5,1,1,1
6,32,6,ok,4902912,6794686247.7311993,542222843.90400004,6187866479.0015993,0,64596924.825600006,1,2,1,3
6,32,7,ok,4128768,6685458589.2863998,532710162.43199992,6088941322.2399998,0,63807104.614400014,1,1,1,7
6,32,8,ok,3612672,6671436349.4399986,532710162.43199998,6074608333.6191988,0,64117853.388800003,1,2,1,4
6,32,9,ok,3326976,6916203601.9200001,551905394.68799996,6297648814.0799999,0,66649393.152000003,1,1,3,3
6,32,10,ok,3161088,6950303672.8319988,541033758.71999991,6287282114.5599995,0,121987799.55200002,5,1,2,1
6,32,11,ok,2709504,6884338627.5840006,549357355.0079999,6266509698.6623993,0,68471573.913599998,1,11,1,1
6,32,12,ok,2451456,6796987976.9087992,542222843.90400004,6188303715.5327997,0,66461417.472000003,1,4,1,3
6,32,13,ok,2709504,7285068800.2560015,541033758.72000003,6512634001.2032003,0,231401040.33280003,13,1,1,1
6,32,14,ok,2064384,6688143939.9936008,532710162.43199992,6089451431.5264006,0,65982346.035200007,1,2,1,7
6,32,15,ok,2064384,7187477299.1999998,570760888.31999993,6546021040.1280003,0,70695370.752000004,1,1,1,15
6,32,16,ok,1806336,6674505321.6767988,532710162.43199998,6075191315.660799,0,66603843.584000006,1,4,1,4
6,64,1,ok,57802752,13343644306.636799,1065420324.864,12151749184.716799,0,126474797.05600001,1,1,1,1
6,64,2,ok,28901376,13341852617.932798,1065420324.864,12150613521.203197,0,125818771.8656,1,1,2,1
6,64,3,ok,19611648,13585919901.696001,1084445687.8080001,12375077103.2064,0,126397110.6816,1,1,1,3
6,64,4,ok,14450688,13338269240.524799,1065420324.864,12148342194.175999,0,124506721.48480001,1,1,1,4
6,64,5,ok,11741184,13553667240.960003,1082067517.4399998,12341910618.112001,0,129689105.40800002,1,5,1,1
6,64,6,ok,9805824,13587070766.284798,1084445687.8080001,12375295721.472,0,127329357.00479999,1,2,1,3
6,64,7,ok,8257536,13368231827.865599,1065420324.8639998,12177372535.1936,0,125438967.808,1,1,1,7
6,64,8,ok,7225344,13339803726.643198,1065420324.864,12148633685.196798,0,125749716.58240001,1,2,1,4
6,64,9,ok,6653952,13828954610.073601,1103810789.3759999,12594641773.363201,0,130502047.3344,1,1,3,3
6,64,10,ok,5870592,13553376049.152,1082067517.4399998,12341047562.24,0,130260969.472,1,5,2,1
6,64,11,ok,5419008,13764457418.342402,1098714710.0159998,12532217797.017601,0,133524911.30880001,1,11,1,1
6,64,12,ok,4902912,13589372495.462399,1084445687.8080001,12375732958.003199,0,129193849.65120001,1,4,1,3
6,64,13,ok,4515840,13556736213.1968,1082067517.4400001,12342493600.153601,0,132175095.60319999,1,13,1,1
6,64,14,ok,4128768,13370917178.5728,1065420324.8639998,12177882644.48,0,127614209.22880003,1,2,1,7
6,64,15,ok,3983616,13802785376.256001,1101390151.6799998,12569308740.096001,0,132086484.48000002,1,5,1,3
6,64,16,ok,3612672,13342872698.879997,1065420324.864,12149216667.238398,0,128235706.77760001,1,4,1,4
7,1,1,ok,1806336,419482897.6128,33294385.151999999,382190858.24000001,0,3997654.2208000002,1,1,1,1
7,1,2,ok,903168,419482897.6128,33294385.151999999,382190858.24000001,0,3997654.2208000002,2,1,1,1
7,1,3,ok,612864,428310817.68959999,33888927.744000003,389305459.19999999,0,5116430.7456,1,1,1,3
7,1,4,ok,451584,420114183.78240001,33294385.151999999,382261070.23360002,0,4558728.3968000002,2,1,2,1
7,1,5,ok,395136,435364757.18400007,33814609.919999994,394709610.4320001,0,6840536.8320000004,5,1,1,1
7,1,6,ok,306432,428310817.68959999,33888927.744000003,389305459.19999999,0,5116430.7456,2,1,1,3
7,1,7,ok,258048,424038631.83359993,33294385.151999995,383198877.28639996,0,7545369.3952000011,1,1,1,7
7,1,8,ok,225792,421376756.12160003,33294385.151999999,382401494.22080004,0,5680876.7488000002,2,1,1,4
7,1,9,ok,207936,440926746.04799998,34494087.167999998,397529172.51840001,0,8903486.3616000004,1,1,3,3
7,1,10,ok,197568,436588056.76800001,33814609.919999994,395301701.56800002,0,7471745.2800000003,5,1,2,1
7,1,11,ok,169344,442218067.73760003,34334834.687999994,395390126.7712,0,12493106.278400002,11,1,1,1
7,1,12,ok,153216,430612546.86720002,33888927.744000003,389742695.73119998,0,6980923.3920000009,2,1,2,3
7,1,13,ok,169344,456426979.00799996,33814609.920000002,408279334.02879995,0,14333035.0592,13,1,1,1
7,1,14,ok,129024,424038631.83359993,33294385.151999995,383198877.28639996,0,7545369.3952000011,2,1,1,7
7,1,15,ok,129024,460081428.4799999,35672555.519999996,411663316.99199992,0,12745555.968,1,1,1,15
7,1,16,ok,112896,424445728.35840005,33294385.151999999,382984476.26240003,0,8166866.9440000001,2,1,2,4
7,2,1,ok,3612672,838198552.16640007,66588770.303999998,764235970.96960008,0,7373810.8928000014,1,1,1,1
7,2,2,ok,1806336,838198552.16640007,66588770.303999998,764235970.96960008,0,7373810.8928000014,2,1,1,1
7,2,3,ok,1225728,854319906.20160007,67777855.488000005,778173681.86879992,0,8368368.844800001,1,1,1,3
7,2,4,ok,903168,838693881.44640005,66588770.303999998,764230649.44640005,0,7874461.6960000005,2,1,2,1
7,2,5,ok,790272,869506214.78400004,67629219.839999989,788827129.72800016,0,13049865.216000002,5,1,1,1
7,2,6,ok,612864,854319906.20160007,67777855.488000005,778173681.86879992,0,8368368.844800001,2,1,1,3
7,2,7,ok,516096,842706562.25279999,66588770.30399999,765377535.99999988,0,10740255.948800001,1,1,1,7
7,2,8,ok,451584,839684540.00640011,66588770.303999998,764220006.4000001,0,8875763.3024000004,2,1,1,4
7,2,9,ok,415872,874948304.5632,68988174.335999995,793746635.44319999,0,12213494.784,1,1,3,3
7,2,10,ok,395136,870729514.36800015,67629219.839999989,789419220.8640002,0,13681073.664000001,5,1,2,1
7,2,11,ok,338688,883194015.89759994,68669669.375999987,790179053.31199992,0,24345293.209600002,11,1,1,1
7,2,12,ok,306432,856621635.37919998,67777855.488000005,778610918.39999998,0,10232861.4912,2,2,1,3
7,2,13,ok,338688,911630658.43199992,67629219.840000004,815966576.9216001,0,28034861.670400005,13,1,1,1
7,2,14,ok,258048,842706562.25279999,66588770.30399999,765377535.99999988,0,10740255.948800001,2,1,1,7
7,2,15,ok,258048,908654211.07199991,71345111.039999992,821140451.32799983,0,16168648.704000002,1,1,1,15
7,2,16,ok,225792,842753512.24320006,66588770.303999998,764802988.44160008,0,11361753.4976,2,2,1,4
7,4,1,ok,7225344,1675629861.2736001,133177540.608,1528326196.4288001,0,14126124.2368,1,1,1,1
7,4,2,ok,3612672,1675629861.2736001,133177540.608,1528326196.4288001,0,14126124.2368,2,1,1,1
7,4,3,ok,2451456,1706338083.2255998,135555710.97600001,1555910127.2063999,0,14872245.043200001,1,1,1,3
7,4,4,ok,1806336,1675853276.7744,133177540.608,1528169807.872,0,14505928.294400003,2,1,2,1
7,4,5,ok,1580544,1737789129.984,135258439.67999998,1577062168.3200002,0,25468521.984000001,5,1,1,1
7,4,6,ok,1225728,1706338083.2255998,135555710.97600001,1555910127.2063999,0,14872245.043200001,2,1,1,3
