layer_id,batch,tiles,status,cycles,energy_pj,mac_pj,buffer_pj,bus_pj,ubuf_pj,K,B,H,W
2,1,2,ok,6272,3940764.6719999993,231211.00799999997,3113681.9199999995,0,595871.74400000006,1,1,1,2
2,1,3,ok,4256,4200580.0703999996,235339.77599999995,3354566.1696000006,0,610674.12479999999,1,1,1,3
2,1,4,ok,3136,4021800.7552,231211.00799999997,3186086.0927999998,0,604503.65440000012,1,1,2,2
2,1,5,ok,2688,4338013.6960000005,247726.07999999996,3439522.3040000005,0,650765.31200000003,1,1,1,5
2,1,6,ok,2128,4240679.5008000005,235339.77599999995,3381717.7344,0,623621.99040000001,1,1,2,3
2,1,7,ok,1792,4143354.8799999999,231211.008,3294692.352,0,617451.52000000014,1,1,1,7
2,1,8,ok,1568,4164935.8847999997,231211.00799999997,3311957.4015999995,0,621767.47519999999,1,1,2,4
2,1,9,ok,1520,4324525.0848000003,239542.27199999997,3437739.2736,0,647243.5392,1,1,3,3
2,1,10,ok,1344,4481526.2720000008,247726.07999999996,3561455.1040000003,0,672345.08800000011,1,1,2,5
2,1,11,ok,1344,4929678.8992000008,272498.68799999997,3917600.6144000003,0,739579.59680000017,1,1,1,11
2,1,12,ok,1120,4290866.1503999997,235339.77599999995,3406008.6528000003,0,649517.72160000005,1,1,3,4
2,1,13,ok,1120,4883947.4944000002,268369.91999999998,3877852.4928000001,0,737725.08160000003,1,1,1,13
2,1,14,ok,896,4245134.7456,231211.008,3366260.5311999996,0,647663.20640000002,1,1,2,7
2,1,15,ok,896,4548358.6559999995,247726.08000000002,3606707.7119999994,0,693924.86400000006,1,1,1,15
2,1,16,ok,784,4271867.6991999997,231211.00799999997,3384361.5743999998,0,656295.11680000008,1,1,2,8
2,2,1,ok,25088,7819999.6415999988,462422.01599999995,6178782.0031999992,0,1178795.6224000002,1,1,1,1
2,2,2,ok,12544,7840509.5423999997,462422.01599999995,6194975.9487999994,0,1183111.5776,1,1,1,2
2,2,3,ok,8512,8376066.8160000015,470679.55199999991,6696986.8800000008,0,1208400.3840000001,1,1,1,3
